exp_id,dataset,n_total,n_train,n_test,d,n_classes,model,kernel,L,m,P,split_id,acc,time_s,timestamp
exp3_scalability,Cover Type Full,581012,100000,50000,54,7,Flat RFF Arc (L=0),varies,-1,-1,1000,1,0.77848,158.1294074599973,2026-06-03T22:43:52.395771
exp3_scalability,Cover Type Full,581012,100000,50000,54,7,Flat RFF Arc (L=0),varies,-1,-1,1000,2,0.77834,182.15096446000098,2026-06-03T22:46:54.732119
exp3_scalability,Cover Type Full,581012,100000,50000,54,7,ML-MSVM RBF m=2 L=2,varies,-1,-1,1000,0,0.77486,286.43459338600223,2026-06-03T22:51:41.353852
exp3_scalability,Cover Type Full,581012,100000,50000,54,7,ML-MSVM RBF m=2 L=2,varies,-1,-1,1000,1,0.7763,315.85532134299865,2026-06-03T22:56:57.383657
exp3_scalability,Cover Type Full,581012,100000,50000,54,7,ML-MSVM RBF m=2 L=2,varies,-1,-1,1000,2,0.78022,325.3736336539987,2026-06-03T23:02:22.934718
exp3_scalability,Cover Type Full,581012,100000,50000,54,7,ML-MSVM Arc m=1 L=1,varies,-1,-1,1000,0,0.77702,156.35507393599983,2026-06-03T23:04:59.467204
exp3_scalability,Cover Type Full,581012,100000,50000,54,7,ML-MSVM Arc m=1 L=1,varies,-1,-1,1000,1,0.78034,157.86415306699928,2026-06-03T23:07:37.521051
exp3_scalability,Cover Type Full,581012,100000,50000,54,7,ML-MSVM Arc m=1 L=1,varies,-1,-1,1000,2,0.77938,181.79192200899706,2026-06-03T23:10:39.500057
exp3_scalability,Cover Type Full,581012,200000,50000,54,7,Linear SVM,varies,-1,-1,1000,0,0.71072,11.890947078001773,2026-06-03T23:10:51.593904
exp3_scalability,Cover Type Full,581012,200000,50000,54,7,Linear SVM,varies,-1,-1,1000,1,0.71038,12.330459951001103,2026-06-03T23:11:04.100505
exp3_scalability,Cover Type Full,581012,200000,50000,54,7,Linear SVM,varies,-1,-1,1000,2,0.71034,11.924291871000605,2026-06-03T23:11:16.200797
exp3_scalability,Cover Type Full,581012,200000,50000,54,7,Flat RFF RBF (L=0),varies,-1,-1,1000,0,0.76138,259.6407798319997,2026-06-03T23:15:36.019964
exp3_scalability,Cover Type Full,581012,200000,50000,54,7,Flat RFF RBF (L=0),varies,-1,-1,1000,1,0.75882,249.50856999499956,2026-06-03T23:19:45.713950
exp3_scalability,Cover Type Full,581012,200000,50000,54,7,Flat RFF RBF (L=0),varies,-1,-1,1000,2,0.76068,252.6047930370005,2026-06-03T23:23:58.504046
exp3_scalability,Cover Type Full,581012,200000,50000,54,7,Flat RFF Arc (L=0),varies,-1,-1,1000,0,0.78112,419.0649854000003,2026-06-03T23:30:57.758990
exp3_scalability,Cover Type Full,581012,200000,50000,54,7,Flat RFF Arc (L=0),varies,-1,-1,1000,1,0.78014,446.1643972210004,2026-06-03T23:38:24.123014
exp3_scalability,Cover Type Full,581012,200000,50000,54,7,Flat RFF Arc (L=0),varies,-1,-1,1000,2,0.78118,389.1401117589994,2026-06-03T23:44:53.462124
exp3_scalability,Cover Type Full,581012,200000,50000,54,7,ML-MSVM RBF m=2 L=2,varies,-1,-1,1000,0,0.782,651.4372505499996,2026-06-03T23:55:45.101639
